candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
fifo_full_a002,sf_fifo21,full,48,official_quality_score,0.04584199511953546,0.1467671418707326,0.6041666666666666,0.0,-0.2164377967935299,0.29573662757962227,0.09670632643096866,0.145059489646453,
fifo_full_a002,sf_fifo21,full,48,identity_background,-0.00031364321779883686,-0.00012841486000786384,0.4583333333333333,0.0,-0.0013549796908707715,0.0006372842170065701,0.7645604931891441,,
fifo_full_a002,sf_fifo21,full,48,temporal_mechanics,-0.0005390453608187934,-7.832974312826924e-05,0.4583333333333333,0.0,-0.0016420776670689702,0.0004242199033039548,0.7645604931891441,,
fifo_full_a002,sf_fifo21,full,48,semantic_alignment,0.0008771698702023279,-0.0008332381645838466,0.4166666666666667,0.0,-0.0015742652257581013,0.0036601025331118695,0.9032936735690313,,
fifo_full_a002,sf_fifo21,full,48,visual_quality,9.053547349231519e-06,5.377173423692927e-06,0.5,0.0,-0.004186225945937146,0.0037810925941707163,0.5572832513567434,,
fifo_full_a002,sf_fifo21,full,48,dynamic_degree,0.01388888888888889,0.0,0.2916666666666667,0.5625,-0.02083333333333333,0.048611111111111105,0.09462356567382812,,
fifo_full_a002,sf_fifo21,full,48,subject_consistency,-0.0005368222027446792,-3.268719328464176e-05,0.4791666666666667,0.0,-0.0020789561501181825,0.0008752732289860339,0.6672670939616907,,
fifo_full_a002,sf_fifo21,full,48,imaging_quality,0.0014821770605113898,0.001750629266103143,0.5833333333333334,0.0,-0.004009241025211899,0.006918689480982738,0.15616340373663462,,
fifo_correct,sf_fifo21,full,48,quality_without_dynamic_degree,-0.05075779979176668,-0.014136929692789124,0.5,0.0,-0.19473330950417875,0.1011947454691184,0.5572832513567434,,
fifo_correct,sf_fifo21,full,48,official_quality_score,-0.11486036389433292,-0.029927623587717278,0.4791666666666667,0.0,-0.38399179100112957,0.14924041788578107,0.6672670939616907,,
fifo_correct,sf_fifo21,full,48,identity_background,-0.0007361265894231389,-0.00013919882408724993,0.4166666666666667,0.0,-0.0015597153346771893,8.687662656650747e-06,0.9032936735690313,,
fifo_correct,sf_fifo21,full,48,temporal_mechanics,0.0003052250350642216,6.721968619383123e-05,0.5416666666666666,0.0,-0.0006807449703458399,0.001437769655120139,0.3327329060383093,,
fifo_correct,sf_fifo21,full,48,semantic_alignment,-0.0003014705312024365,-0.0010414436459541404,0.375,0.0,-0.0031300634311305143,0.003106753632794909,0.9702683123731148,,
fifo_correct,sf_fifo21,full,48,visual_quality,-0.0015860851224925854,-0.0006729762554168461,0.4375,0.0,-0.005144106768113036,0.0017826096214146833,0.8438365962633654,,
fifo_correct,sf_fifo21,full,48,dynamic_degree,-0.008333333333333331,0.0,0.22916666666666666,0.5833333333333334,-0.044444444444444446,0.024999999999999998,0.41190147399902344,,
fifo_correct,sf_fifo21,full,48,subject_consistency,-0.0005994768054801841,-5.443435055152435e-06,0.5,0.0,-0.0019100535237394842,0.0005426549953692415,0.5572832513567434,,
fifo_correct,sf_fifo21,full,48,imaging_quality,-0.0012086770170264803,-0.0008939748605091835,0.4583333333333333,0.0,-0.006276735827482011,0.0045746145747084625,0.7645604931891441,,
fifo_random,sf_fifo21,full,48,quality_without_dynamic_degree,-0.03840641734730651,-0.025038057722262863,0.4375,0.0,-0.17461658814464606,0.10714675850993688,0.8438365962633654,,
fifo_random,sf_fifo21,full,48,official_quality_score,0.025696146755254706,0.02901395851090882,0.5416666666666666,0.0,-0.24305235970488315,0.2744466880128824,0.3327329060383093,,
fifo_random,sf_fifo21,full,48,identity_background,-8.485976337146751e-05,-8.163877540989795e-06,0.5,0.0,-0.000675319822498521,0.0005247913291484903,0.5572832513567434,,
fifo_random,sf_fifo21,full,48,temporal_mechanics,-0.00024736610973136636,-4.4767673986145784e-05,0.4375,0.0,-0.0013264981161661476,0.000899744971636948,0.8438365962633654,,
fifo_random,sf_fifo21,full,48,semantic_alignment,0.0012382231588061489,0.0004434943199157909,0.5833333333333334,0.0,-0.002203503986303178,0.0052466800833806445,0.15616340373663462,,
fifo_random,sf_fifo21,full,48,visual_quality,-0.00033462954353955773,0.0002553419073421659,0.5208333333333334,0.0,-0.0034062581939622912,0.00255848287029397,0.4427167486432566,,
fifo_random,sf_fifo21,full,48,dynamic_degree,0.008333333333333331,0.0,0.1875,0.6875,-0.024999999999999994,0.0375,0.303619384765625,,
fifo_random,sf_fifo21,full,48,subject_consistency,0.00021111187367655235,3.9559893214857755e-05,0.5208333333333334,0.0,-0.0006680044146269842,0.0011227840215362087,0.4427167486432566,,
fifo_random,sf_fifo21,full,48,imaging_quality,-0.00023906297733386367,-0.0011194605032602833,0.4166666666666667,0.0,-0.0048577861535673466,0.004679844237181054,0.9032936735690313,,
fifo_correct,fifo_random,full,48,quality_without_dynamic_degree,-0.012351382444460176,0.006897549920068968,0.5416666666666666,0.0,-0.11315823073506681,0.0743259643085202,0.3327329060383093,,
fifo_correct,fifo_random,full,48,official_quality_score,-0.14055651064958763,-0.009058435636845275,0.4791666666666667,0.0,-0.3385942588698326,0.04746280398777031,0.6672670939616907,,
fifo_correct,fifo_random,full,48,identity_background,-0.0006512668260516714,-0.0001732962013674122,0.375,0.0,-0.0015366819026645042,0.00011715702489885489,0.9702683123731148,,
fifo_correct,fifo_random,full,48,temporal_mechanics,0.000552591144795588,5.766382050481633e-05,0.6458333333333334,0.0,-0.0002824961555357126,0.00141396764423803,0.02973168762688516,,
fifo_correct,fifo_random,full,48,semantic_alignment,-0.0015396936900085852,-0.0008603538076082801,0.375,0.0,-0.003831215405371033,0.0006178745831776816,0.9702683123731148,,
fifo_correct,fifo_random,full,48,visual_quality,-0.0012514555789530275,0.0002533260981242291,0.5416666666666666,0.0,-0.003253812676999309,0.0005841454768708505,0.3327329060383093,,
