comparison,channel,axis,policy,target,control,metric,effect_definition,context,unit_count,prompt_count,mean_effect,median_effect,positive_fraction,prompt_bootstrap_mean_ci_low,prompt_bootstrap_mean_ci_high,seed_replicate_spearman
leverage:key_shift:top4>random4:target=0.02,leverage,policy,key_shift,0.02,random4,x0_relative_rms,paired_log_ratio,pooled,128,32,0.17981858617868124,0.15719697959017281,0.8203125,0.12265736487534183,0.23699593836846605,0.23350439882697946
leverage:key_shift:top4>random5:target=0.02,leverage,policy,key_shift,0.02,random5,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.23650105332721078,0.2262108986452292,0.78125,0.174524767918152,0.3050432925534696,-0.28739002932551316
leverage:key_shift:top4>random5:target=0.02,leverage,policy,key_shift,0.02,random5,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.19414459266824313,0.17382713620006135,0.9375,0.14760085113137714,0.2493734717797179,0.5351906158357771
leverage:key_shift:top4>random5:target=0.02,leverage,policy,key_shift,0.02,random5,x0_relative_rms,paired_log_ratio,pooled,128,32,0.21532282299772698,0.18448342388349723,0.859375,0.16688037245898726,0.27605326304949485,-0.017961876832844573
leverage:key_shift:top4>random6:target=0.02,leverage,policy,key_shift,0.02,random6,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.18541571133601223,0.12588153554740078,0.78125,0.12456202493223915,0.24330971386573197,-0.10557184750733135
leverage:key_shift:top4>random6:target=0.02,leverage,policy,key_shift,0.02,random6,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.11470484455851673,0.08849069316590075,0.921875,0.0885388685305319,0.14067649614062586,0.18621700879765396
leverage:key_shift:top4>random6:target=0.02,leverage,policy,key_shift,0.02,random6,x0_relative_rms,paired_log_ratio,pooled,128,32,0.15006027794726448,0.11263614912785427,0.8515625,0.11378813234338311,0.18500272150308478,0.03189149560117301
leverage:key_shift:top4>random7:target=0.02,leverage,policy,key_shift,0.02,random7,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.13553378043968883,0.13037388550454082,0.8125,0.07582456218667165,0.19526923532970855,-0.06231671554252198
leverage:key_shift:top4>random7:target=0.02,leverage,policy,key_shift,0.02,random7,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.079801121477584,0.06130677971599087,0.734375,0.04350820116184015,0.11613716761402028,0.25476539589442815
leverage:key_shift:top4>random7:target=0.02,leverage,policy,key_shift,0.02,random7,x0_relative_rms,paired_log_ratio,pooled,128,32,0.10766745095863639,0.08876467158933005,0.7734375,0.06743915684301513,0.1462914933452148,-0.16532258064516128
leverage:value_shift:top4>random0:target=0.02,leverage,policy,value_shift,0.02,random0,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.23484529315256608,0.116167373137472,0.75,0.1283621714289636,0.3515259161268777,0.07807917888563048
leverage:value_shift:top4>random0:target=0.02,leverage,policy,value_shift,0.02,random0,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.24108204978847653,0.16972704554274906,0.90625,0.15426734586368515,0.3489529644741654,0.6103372434017595
leverage:value_shift:top4>random0:target=0.02,leverage,policy,value_shift,0.02,random0,x0_relative_rms,paired_log_ratio,pooled,128,32,0.23796367147052128,0.1548278704576917,0.828125,0.14911865215926587,0.347649551952867,0.3016862170087976
leverage:value_shift:top4>random1:target=0.02,leverage,policy,value_shift,0.02,random1,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.30321553742247687,0.2781700246176879,0.921875,0.22824818688432577,0.377093142787958,0.45197947214076245
leverage:value_shift:top4>random1:target=0.02,leverage,policy,value_shift,0.02,random1,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.23357246083008604,0.212571973833951,0.953125,0.18865879022428028,0.286061476896539,0.3977272727272727
leverage:value_shift:top4>random1:target=0.02,leverage,policy,value_shift,0.02,random1,x0_relative_rms,paired_log_ratio,pooled,128,32,0.2683939991262815,0.22407543073339056,0.9375,0.2203833746416919,0.3263415011612697,0.4303519061583577
leverage:value_shift:top4>random2:target=0.02,leverage,policy,value_shift,0.02,random2,x0_relative_rms,paired_log_ratio,noisy_t1000,64,32,0.1139841939766101,0.10670724605483037,0.71875,0.049007458271476984,0.17473360691039347,-0.043255131964809374
leverage:value_shift:top4>random2:target=0.02,leverage,policy,value_shift,0.02,random2,x0_relative_rms,paired_log_ratio,noisy_t500,64,32,0.0056052199260003144,-0.008818407519334947,0.421875,-0.02335399468217773,0.03705969282787547,0.1535923753665689
leverage:value_shift:top4>random2:target=0.02,leverage,policy,value_shift,0.02,random2,x0_relative_rms,paired_log_ratio,pooled,128,32,0.059794706951305204,0.014679015648276634,0.5703125,0.022751736376156177,0.09745963805134573,0.06378299120234603
