prompt_split,switch_type,mode,current_frame,nominal_timestep,episode,stale_a_visible,boundary_offset,layer,head,prompt_history_excess,policy_prompt_score,stale_a_mass,persistent_content,persistent_positioned,persistent_output
all,identity_scene,clean,54,0,A,1,-3,14,0,-0.4804220646619797,0.6098973330876492,1.0,0.00011661648750305176,-9.50843095779419e-05,0.00022619962692260742
all,identity_scene,clean,54,0,A,1,-3,14,1,-0.03362283110618591,0.5905077482600297,1.0,0.00011214613914489746,-8.414685726165771e-05,0.002843886613845825
all,identity_scene,clean,54,0,A,1,-3,14,2,-0.17658120393753052,0.18293521950406577,1.0,0.0005914270877838135,-0.0002155005931854248,0.0010161995887756348
all,identity_scene,clean,54,0,A,1,-3,14,3,-0.1080990582704544,0.7685518852585175,1.0,-7.215142250061035e-05,0.0002876073122024536,0.0007624030113220215
all,identity_scene,clean,54,0,A,1,-3,14,4,-0.035935305058956146,0.8063397974335981,1.0,0.0002699047327041626,0.00013155490159988403,0.00032842159271240234
all,identity_scene,clean,54,0,A,1,-3,14,5,0.031828075647354126,0.7504933248108645,1.0,0.000838160514831543,0.00037682056427001953,0.00024959444999694824
all,identity_scene,clean,54,0,A,1,-3,14,6,-0.04748794436454773,0.3508533991460705,1.0,0.0006226003170013428,0.0009952783584594727,0.004190504550933838
all,identity_scene,clean,54,0,A,1,-3,14,7,0.0007294714450836182,0.9662109427762857,1.0,-1.8894672393798828e-05,4.978477954864502e-05,0.002040863037109375
all,identity_scene,clean,54,0,A,1,-3,14,8,-0.013507097959518433,0.620254833888682,1.0,0.00022047758102416992,0.00032585859298706055,-9.647011756896973e-05
all,identity_scene,clean,54,0,A,1,-3,14,9,0.092425137758255,0.8275975427103587,1.0,0.00020638108253479004,0.00046494603157043457,0.0015342235565185547
all,identity_scene,clean,54,0,A,1,-3,14,10,0.323640838265419,0.6721441277145648,1.0,8.532404899597168e-05,0.00029531121253967285,-0.0003769993782043457
all,identity_scene,clean,54,0,A,1,-3,14,11,-0.031736940145492554,0.3152845176230574,1.0,0.00021260976791381836,0.0007188320159912109,0.0019987821578979492
all,identity_scene,clean,54,0,A,1,-3,15,0,0.10342547297477722,0.5132920350908442,1.0,0.0008578300476074219,0.0005601346492767334,0.0014336705207824707
all,identity_scene,clean,54,0,A,1,-3,15,1,-0.20566649734973907,0.4693570203697784,1.0,0.0002154707908630371,-1.5273690223693848e-05,-0.0010753273963928223
all,identity_scene,clean,54,0,A,1,-3,15,2,0.19325623661279678,-0.03446239042585958,1.0,0.00034695863723754883,8.96453857421875e-05,0.0004888474941253662
all,identity_scene,clean,54,0,A,1,-3,15,3,-0.17722124606370926,0.5173482882667138,1.0,0.000721275806427002,0.000797659158706665,-0.001172572374343872
all,identity_scene,clean,54,0,A,1,-3,15,4,-0.2503265291452408,0.1882621616608749,1.0,0.0006622523069381714,0.0004356205463409424,0.00031888484954833984
all,identity_scene,clean,54,0,A,1,-3,15,5,-0.29236921668052673,0.40123321661688705,1.0,0.0006812214851379395,0.0007741749286651611,-3.406405448913574e-05
all,identity_scene,clean,54,0,A,1,-3,15,6,-0.06403981149196625,0.578120616346276,1.0,-0.0002053976058959961,2.5928020477294922e-05,-0.0014330148696899414
all,identity_scene,clean,54,0,A,1,-3,15,7,-0.10753918811678886,0.682480727296052,1.0,0.0004222095012664795,0.00057944655418396,0.0017096996307373047
all,identity_scene,clean,54,0,A,1,-3,15,8,-0.09367954358458519,0.8206793880933712,1.0,0.0002584010362625122,0.0003411918878555298,0.005857348442077637
all,identity_scene,clean,54,0,A,1,-3,15,9,0.0486917644739151,0.6319708536599598,1.0,0.0002970397472381592,0.00014129281044006348,-0.0003597736358642578
all,identity_scene,clean,54,0,A,1,-3,15,10,0.3572945296764374,0.43786296449027373,1.0,2.0116567611694336e-05,-0.00019606947898864746,0.00264054536819458
all,identity_scene,clean,54,0,A,1,-3,15,11,0.26145997643470764,0.5879730677146207,1.0,7.43865966796875e-05,0.00077858567237854,0.00015681982040405273
all,identity_scene,clean,54,0,A,1,-3,16,0,-0.0980999618768692,0.2122508581482334,1.0,0.00021031498908996582,-2.06679105758667e-05,0.00013932585716247559
all,identity_scene,clean,54,0,A,1,-3,16,1,0.06939276307821274,0.37220659900928277,1.0,0.0004914700984954834,0.0007041692733764648,0.001124560832977295
all,identity_scene,clean,54,0,A,1,-3,16,2,0.06886997818946838,0.19065351457718047,1.0,-0.00010263919830322266,0.00019562244415283203,-0.00206109881401062
all,identity_scene,clean,54,0,A,1,-3,16,3,0.0577319860458374,0.17035915791423298,1.0,0.0001901686191558838,0.00038486719131469727,0.0023210644721984863
all,identity_scene,clean,54,0,A,1,-3,16,4,0.2391875684261322,0.2848612884585793,1.0,7.63237476348877e-05,0.00024034082889556885,0.00011116266250610352
all,identity_scene,clean,54,0,A,1,-3,16,5,0.49843794107437134,0.6652762598356418,1.0,0.0002967417240142822,0.0006410777568817139,0.001990795135498047
all,identity_scene,clean,54,0,A,1,-3,16,6,0.17328208684921265,0.33258849676873514,1.0,0.00021594762802124023,0.0001701563596725464,0.0017946958541870117
all,identity_scene,clean,54,0,A,1,-3,16,7,-0.0214332677423954,0.4312446953386938,1.0,0.00012630224227905273,-0.00019064545631408691,0.0012375116348266602
all,identity_scene,clean,54,0,A,1,-3,16,8,-0.4974321275949478,0.6348853311067115,1.0,-4.2945146560668945e-05,0.00011304020881652832,0.0019144415855407715
all,identity_scene,clean,54,0,A,1,-3,16,9,0.19192466139793396,0.38651414863267197,1.0,0.0002759397029876709,4.979968070983887e-05,0.0004330277442932129
all,identity_scene,clean,54,0,A,1,-3,16,10,0.12152010202407837,0.5259840559679814,1.0,0.0005614757537841797,0.0003800690174102783,-0.0016528666019439697
all,identity_scene,clean,54,0,A,1,-3,16,11,-0.5323794484138489,0.6831324057443191,1.0,0.0008692145347595215,0.00107496976852417,-0.0029371976852416992
all,identity_scene,clean,54,0,A,1,-3,17,0,-0.07467183470726013,-0.13830652892301695,1.0,7.474422454833984e-05,0.0002865791320800781,0.00028121471405029297
all,identity_scene,clean,54,0,A,1,-3,17,1,0.1966778039932251,0.5950466829617294,1.0,0.00018158555030822754,6.645917892456055e-05,0.0009679794311523438
all,identity_scene,clean,54,0,A,1,-3,17,2,0.23242272436618805,0.5334822760312405,1.0,0.00037148594856262207,0.000180169939994812,0.004190206527709961
all,identity_scene,clean,54,0,A,1,-3,17,3,0.4497765004634857,0.4685593415490198,1.0,0.000118255615234375,6.768107414245605e-05,0.0005834698677062988
all,identity_scene,clean,54,0,A,1,-3,17,4,-0.42282767593860626,0.41195940611881765,1.0,0.00010588765144348145,-5.3882598876953125e-05,-0.0017786622047424316
all,identity_scene,clean,54,0,A,1,-3,17,5,0.17378491163253784,0.15947230074414598,1.0,7.674098014831543e-06,0.0002452582120895386,-0.000455319881439209
all,identity_scene,clean,54,0,A,1,-3,17,6,0.3115767389535904,0.4258526892139437,1.0,-0.00013682246208190918,-5.595386028289795e-05,0.0005154609680175781
all,identity_scene,clean,54,0,A,1,-3,17,7,0.16382819414138794,-0.3047567685231216,1.0,3.3020973205566406e-05,4.032254219055176e-05,-0.0009614229202270508
all,identity_scene,clean,54,0,A,1,-3,17,8,0.19345402717590332,0.4173974849216549,1.0,8.761882781982422e-06,0.00019749999046325684,0.0006670355796813965
all,identity_scene,clean,54,0,A,1,-3,17,9,-0.25405101478099823,0.4037026650561447,1.0,5.397200584411621e-05,0.000471651554107666,-0.00014102458953857422
all,identity_scene,clean,54,0,A,1,-3,17,10,0.267406165599823,0.6573048836164781,1.0,9.563565254211426e-05,0.0003171861171722412,-1.4901161193847656e-06
all,identity_scene,clean,54,0,A,1,-3,17,11,-0.01379241794347763,0.5684089513485111,1.0,0.00013977289199829102,0.00026439130306243896,-0.0001455247402191162
all,identity_scene,clean,54,0,A,1,-3,18,0,0.03569202125072479,-0.003712406963948013,1.0,-0.00026291608810424805,-0.00014472007751464844,0.004982203245162964
all,identity_scene,clean,54,0,A,1,-3,18,1,-0.017153918743133545,0.278427898335337,1.0,1.996755599975586e-05,7.992982864379883e-05,-0.0009203553199768066
all,identity_scene,clean,54,0,A,1,-3,18,2,0.10469147562980652,0.42887710254942946,1.0,0.0001429915428161621,-0.00010067224502563477,-0.0002784132957458496
all,identity_scene,clean,54,0,A,1,-3,18,3,-0.17078106850385666,0.3804834115125041,1.0,-0.00015977025032043457,-0.00014162063598632812,-0.0011699199676513672
all,identity_scene,clean,54,0,A,1,-3,18,4,-0.36341966688632965,0.08039470841089347,1.0,8.401274681091309e-05,-5.3048133850097656e-05,-0.0012732446193695068
all,identity_scene,clean,54,0,A,1,-3,18,5,-0.06212937831878662,0.8360535063302059,1.0,0.0003166496753692627,0.00033786892890930176,-0.0005060434341430664
all,identity_scene,clean,54,0,A,1,-3,18,6,-0.29964782297611237,0.45245020651224976,1.0,0.000260084867477417,7.653236389160156e-05,0.0031606554985046387
all,identity_scene,clean,54,0,A,1,-3,18,7,-0.03732413053512573,0.10953193274525089,1.0,8.346140384674072e-05,-2.5779008865356445e-05,0.0005037188529968262
all,identity_scene,clean,54,0,A,1,-3,18,8,0.13646343350410461,-0.037962103159132995,1.0,0.000157088041305542,0.00029653310775756836,0.0002830624580383301
all,identity_scene,clean,54,0,A,1,-3,18,9,-0.11647328920662403,0.2671679411595802,1.0,0.0006257444620132446,0.0009355098009109497,0.0011369585990905762
all,identity_scene,clean,54,0,A,1,-3,18,10,0.021078094840049744,0.4128678209868037,1.0,0.00013887882232666016,0.0002806633710861206,-0.0009321868419647217
all,identity_scene,clean,54,0,A,1,-3,18,11,-0.22949296981096268,0.09396217535416346,1.0,0.00021308660507202148,6.271898746490479e-05,0.0011388063430786133
all,identity_scene,clean,54,0,A,1,-3,19,0,0.4638299345970154,0.024786146945691492,1.0,0.00029383599758148193,0.00016264617443084717,-0.0025418996810913086
all,identity_scene,clean,54,0,A,1,-3,19,1,0.5170631408691406,0.25356256866952687,1.0,0.00026726722717285156,-0.0001042485237121582,-0.00014710426330566406
all,identity_scene,clean,54,0,A,1,-3,19,2,0.6836854815483093,-0.19719256502676855,1.0,0.0001866258680820465,-1.2561678886413574e-05,-0.00011283159255981445
all,identity_scene,clean,54,0,A,1,-3,19,3,0.14389124885201454,-0.19297741119756523,1.0,-0.00018274784088134766,-2.3543834686279297e-06,-0.0012455880641937256
all,identity_scene,clean,54,0,A,1,-3,19,4,0.7917302250862122,0.17191443553792177,1.0,3.898143768310547e-05,-3.1307339668273926e-05,-0.000822603702545166
all,identity_scene,clean,54,0,A,1,-3,19,5,-0.1414359211921692,0.45301194789568455,1.0,8.90493392944336e-05,-0.0001804828643798828,-0.002152860164642334
all,identity_scene,clean,54,0,A,1,-3,19,6,0.2585766464471817,0.04441806201872515,1.0,-0.00010162591934204102,-2.6226043701171875e-05,0.0005151629447937012
all,identity_scene,clean,54,0,A,1,-3,19,7,-0.2561857998371124,-0.27490428881266576,1.0,0.0002682507038116455,0.00021976232528686523,3.725290298461914e-05
all,identity_scene,clean,54,0,A,1,-3,19,8,-0.08191712945699692,-0.14329320686052716,1.0,-4.3392181396484375e-05,2.5480985641479492e-05,-0.004237771034240723
all,identity_scene,clean,54,0,A,1,-3,19,9,0.5361281335353851,-0.09590072024145432,1.0,7.978081703186035e-05,7.459521293640137e-05,-0.0007036328315734863
all,identity_scene,clean,54,0,A,1,-3,19,10,0.4533367305994034,-0.06918025283583198,1.0,-0.00023129582405090332,-0.00010044872760772705,-0.0023230910301208496
all,identity_scene,clean,54,0,A,1,-3,19,11,-0.06466110795736313,-0.1979841175826993,1.0,-4.1931867599487305e-05,-0.0002490580081939697,-0.0006443262100219727
all,identity_scene,clean,54,0,A,1,-3,20,0,-0.06523613631725311,0.0064865923878037,1.0,7.2479248046875e-05,0.00019496679306030273,-0.00022166967391967773
all,identity_scene,clean,54,0,A,1,-3,20,1,-0.6566267311573029,0.08491206254670602,1.0,0.0003447234630584717,0.0002625882625579834,4.5180320739746094e-05
all,identity_scene,clean,54,0,A,1,-3,20,2,0.6241740584373474,0.41957546069477525,1.0,0.0001761019229888916,-0.00017330050468444824,-0.00020432472229003906
all,identity_scene,clean,54,0,A,1,-3,20,3,0.11466693878173828,-0.26895010142515463,1.0,0.0003217458724975586,0.0002543032169342041,0.00026047229766845703
all,identity_scene,clean,54,0,A,1,-3,20,4,0.11368454992771149,0.11723731803805999,1.0,3.5643577575683594e-05,-0.00020259618759155273,-8.144974708557129e-05
all,identity_scene,clean,54,0,A,1,-3,20,5,-0.3547663614153862,0.13191429325958642,1.0,0.000990837812423706,0.000989764928817749,0.0005540251731872559
all,identity_scene,clean,54,0,A,1,-3,20,6,0.08583776652812958,0.14543469169673978,1.0,2.238154411315918e-05,-3.4332275390625e-05,0.00028565526008605957
all,identity_scene,clean,54,0,A,1,-3,20,7,0.01435747742652893,0.06472399151424438,1.0,7.021427154541016e-05,0.00018283724784851074,0.0011856555938720703
all,identity_scene,clean,54,0,A,1,-3,20,8,-0.3765079528093338,0.29116193154185993,1.0,-0.00014734268188476562,-0.00015294551849365234,0.0003864765167236328
all,identity_scene,clean,54,0,A,1,-3,20,9,0.048646509647369385,0.04704742649254695,1.0,0.00017261505126953125,0.00014579296112060547,-0.0006280839443206787
all,identity_scene,clean,54,0,A,1,-3,20,10,0.19306835532188416,-0.39990415751610847,1.0,-6.347894668579102e-05,8.547306060791016e-05,0.00020205974578857422
all,identity_scene,clean,54,0,A,1,-3,20,11,-0.11951737850904465,0.25132924412936397,1.0,0.0003712773323059082,0.00035756826400756836,-0.0004121065139770508
all,identity_scene,clean,54,0,A,1,-3,21,0,0.2514265924692154,0.21076691980275408,1.0,-0.0001652836799621582,-3.8743019104003906e-07,0.000365525484085083
all,identity_scene,clean,54,0,A,1,-3,21,1,0.2836349904537201,-0.33897887543226835,1.0,-6.270408630371094e-05,0.00014603137969970703,-0.0002364814281463623
all,identity_scene,clean,54,0,A,1,-3,21,2,-0.34203799068927765,-0.00011950533547575026,1.0,-1.990795135498047e-05,-1.1712312698364258e-05,0.00022363662719726562
all,identity_scene,clean,54,0,A,1,-3,21,3,-0.3867354393005371,0.46280753149093196,1.0,0.00017648935317993164,0.0004051327705383301,-9.506940841674805e-05
all,identity_scene,clean,54,0,A,1,-3,21,4,0.08775624632835388,0.04666100994033405,1.0,-0.00013515353202819824,-1.055002212524414e-05,0.00028067827224731445
all,identity_scene,clean,54,0,A,1,-3,21,5,0.23584678769111633,-0.23813822363774717,1.0,-1.33514404296875e-05,-0.0002485513687133789,-0.0032756030559539795
all,identity_scene,clean,54,0,A,1,-3,21,6,0.7603196203708649,0.3557750301699023,1.0,-0.00014382600784301758,1.5795230865478516e-05,2.086162567138672e-06
all,identity_scene,clean,54,0,A,1,-3,21,7,-0.410818874835968,0.5755672799147777,1.0,0.000392228364944458,0.0002980232238769531,0.0004680454730987549
all,identity_scene,clean,54,0,A,1,-3,21,8,0.3133024573326111,0.08891449100783852,1.0,-3.999471664428711e-05,9.392201900482178e-05,-0.0004139542579650879
all,identity_scene,clean,54,0,A,1,-3,21,9,0.06460026279091835,-0.4413180163739532,1.0,-3.9637088775634766e-05,0.00010243058204650879,0.0005983710289001465
all,identity_scene,clean,54,0,A,1,-3,21,10,0.1105702817440033,-0.6473862540605365,1.0,-0.00042369961738586426,-0.00023576617240905762,0.00021845102310180664
all,identity_scene,clean,54,0,A,1,-3,21,11,-0.3800107389688492,0.2160622123101219,1.0,0.00013017654418945312,0.0003260374069213867,0.002290010452270508
all,identity_scene,clean,54,0,A,1,-3,22,0,0.1134074293076992,-0.03274422627714906,1.0,0.0005539357662200928,0.0002795755863189697,0.0004329681396484375
all,identity_scene,clean,54,0,A,1,-3,22,1,0.2957755774259567,0.43524023340674245,1.0,-4.646182060241699e-05,0.00045871734619140625,-0.00027427077293395996
all,identity_scene,clean,54,0,A,1,-3,22,2,0.06713884323835373,0.13885500024515188,1.0,0.00018614530563354492,-2.3245811462402344e-06,0.0010989904403686523
all,identity_scene,clean,54,0,A,1,-3,22,3,0.4921409338712692,-0.2615146090879512,1.0,-3.293156623840332e-06,-3.485381603240967e-05,0.000599980354309082
all,identity_scene,clean,54,0,A,1,-3,22,4,0.36408330500125885,-0.08545218450742838,1.0,-0.00010788440704345703,0.00022682547569274902,0.0001976490020751953
all,identity_scene,clean,54,0,A,1,-3,22,5,0.34544919431209564,0.4551067424874984,1.0,-0.00011140108108520508,4.887580871582031e-05,-0.00030744075775146484
all,identity_scene,clean,54,0,A,1,-3,22,6,0.18448719382286072,0.2607486072131898,1.0,0.00022612512111663818,0.00017064809799194336,0.002180159091949463
all,identity_scene,clean,54,0,A,1,-3,22,7,0.19921954721212387,-0.2620661065280667,1.0,2.8640031814575195e-05,0.00020290911197662354,0.000333935022354126
all,identity_scene,clean,54,0,A,1,-3,22,8,0.32405421137809753,-0.04121164331230965,1.0,6.64442777633667e-05,0.0002463608980178833,0.0012367665767669678
all,identity_scene,clean,54,0,A,1,-3,22,9,-0.03295988216996193,-0.15651033100725026,1.0,-0.00017657876014709473,0.00012537837028503418,-0.00042003393173217773
all,identity_scene,clean,54,0,A,1,-3,22,10,0.005020439624786377,0.036118985172808496,1.0,6.410479545593262e-05,5.373358726501465e-05,0.0008082687854766846
all,identity_scene,clean,54,0,A,1,-3,22,11,-0.018529776483774185,-0.44089638007507526,1.0,0.0006737560033798218,0.0004643574357032776,-0.0007010698318481445
all,identity_scene,clean,54,0,A,1,-3,23,0,0.30611559748649597,0.29053738439240434,1.0,4.5746564865112305e-05,0.00016325712203979492,-0.0003540515899658203
all,identity_scene,clean,54,0,A,1,-3,23,1,-0.07835672795772552,-0.1172209122718136,1.0,6.400048732757568e-05,0.0002822577953338623,0.0012673139572143555
all,identity_scene,clean,54,0,A,1,-3,23,2,-0.017926745116710663,0.16242792811086798,1.0,-0.00019973516464233398,-0.0003833770751953125,0.002717733383178711
all,identity_scene,clean,54,0,A,1,-3,23,3,-0.1017761379480362,-0.13185597411372163,1.0,-0.00027379393577575684,-8.752942085266113e-05,0.001390218734741211
all,identity_scene,clean,54,0,A,1,-3,23,4,0.019675145857036114,0.41614698902978986,1.0,-0.0002040565013885498,-0.0003319084644317627,-0.00014477968215942383
all,identity_scene,clean,54,0,A,1,-3,23,5,0.058086372911930084,0.12877862506011853,1.0,-0.0003972649574279785,-0.00019434094429016113,0.002594470977783203
all,identity_scene,clean,54,0,A,1,-3,23,6,-0.25556662678718567,-0.19958367314981015,1.0,-0.0001105964183807373,-1.5169382095336914e-05,2.250075340270996e-05
all,identity_scene,clean,54,0,A,1,-3,23,7,0.4040399193763733,0.20855326831460347,1.0,1.8388032913208008e-05,0.00014853477478027344,0.0010766983032226562
all,identity_scene,clean,54,0,A,1,-3,23,8,-0.09942110627889633,-0.1750100057755109,1.0,-0.00017333030700683594,-0.0001226961612701416,-0.00021147727966308594
all,identity_scene,clean,54,0,A,1,-3,23,9,0.03275496885180473,0.5850351518625465,1.0,-0.00017881393432617188,0.00015535950660705566,0.000926971435546875
all,identity_scene,clean,54,0,A,1,-3,23,10,-0.44400912523269653,0.06210140917539879,1.0,0.0004119947552680969,0.00028843176551163197,-4.112720489501953e-06
all,identity_scene,clean,54,0,A,1,-3,23,11,-0.02686171978712082,0.10161210683814992,1.0,0.000213623046875,1.895427703857422e-05,-0.00015050172805786133
all,identity_scene,clean,54,0,A,1,-3,24,0,-0.5043027400970459,-0.31019525783314394,1.0,-7.799267768859863e-05,3.591179847717285e-05,0.00012552738189697266
all,identity_scene,clean,54,0,A,1,-3,24,1,-0.20794889330863953,0.02130691824536738,1.0,9.912252426147461e-05,0.0002658367156982422,0.0003879964351654053
all,identity_scene,clean,54,0,A,1,-3,24,2,0.08415785804390907,-0.2995284153725579,1.0,9.563565254211426e-05,1.739710569381714e-05,-3.9905309677124023e-05
all,identity_scene,clean,54,0,A,1,-3,24,3,0.17607007920742035,-0.25902909481266573,1.0,-1.874566078186035e-05,0.00014138221740722656,-0.0005134642124176025
all,identity_scene,clean,54,0,A,1,-3,24,4,0.10805599391460419,-0.20337104427333147,1.0,7.173418998718262e-05,0.00027883052825927734,-0.0005497932434082031
all,identity_scene,clean,54,0,A,1,-3,24,5,-0.4037475436925888,-0.1382681449056552,1.0,4.550814628601074e-05,9.670853614807129e-06,0.00028270483016967773
all,identity_scene,clean,54,0,A,1,-3,24,6,-0.028882980346679688,-0.22891048255451665,1.0,0.00012546777725219727,3.631412982940674e-05,0.003422379493713379
all,identity_scene,clean,54,0,A,1,-3,24,7,0.17570535838603973,0.09885727552479565,1.0,0.00011298060417175293,0.00037007033824920654,-0.0004871487617492676
all,identity_scene,clean,54,0,A,1,-3,24,8,-0.04350775480270386,0.12881716589907805,1.0,-0.00010374188423156738,9.782612323760986e-05,0.003748685121536255
